Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Aug. 24, 2024","Aug. 24, 2024",Walk,305,4.09339865088,2614,10.643156466237174,2.990317794082558,5.63741937792,20.0648181888,,5197,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8123680771
"Aug. 23, 2024","Aug. 23, 2024",Walk,583,7.90371369216,5215,10.99690308597789,3.6975624850870914,5.45606240256,16.2268546176,,10212,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8122363516
"Aug. 22, 2024","Aug. 22, 2024",Walk,753,10.09261465344,6402,10.572071601845224,3.4828973793048594,5.675319429119999,17.2270619136,,12768,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8120385883
"Aug. 21, 2024","Aug. 21, 2024",Walk,1408,19.1087069184,12681,11.060345084705322,4.374565040165434,5.4247767552,13.71563424,,24767,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8118312106
"Aug. 20, 2024","Aug. 20, 2024",Walk,295,3.9922996608000005,2639,11.017035512606379,2.1099590889207027,5.446116656639999,28.436625676799995,,5163,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8116670680
"Aug. 20, 2024","Aug. 20, 2024",Walk,69,0.9731960663040001,742,12.707289429730373,6.001221615763939,4.72170264192,9.997969132799998,,1363,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8116128916
"Aug. 19, 2024","Aug. 19, 2024",Walk,72,1.0008864391680001,719,11.972704406267399,7.895142368567565,5.011384561919999,7.59962814336,,1355,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8114905786
"Aug. 19, 2024","Aug. 19, 2024",Walk,273,3.8044409356800006,2728,11.95095641453909,4.629631700866937,5.02052563584,12.95998285824,,5146,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8114450923
"Aug. 18, 2024","Aug. 18, 2024",Walk,97,1.3595496710400001,992,12.160855603276863,3.9391081086455104,4.933846367999999,15.2318776896,,1857,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8112267064
"Aug. 17, 2024","Aug. 17, 2024",Walk,667,9.02492756352,5916,10.925321124632147,5.279095084705321,5.49183811968,11.365589663999998,,11620,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8110966204
"Aug. 16, 2024","Aug. 16, 2024",Walk,79,1.077288436224,737,11.402099240435856,4.448346655531695,5.26220082432,13.488153465599998,,1420,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8109534778
"Aug. 16, 2024","Aug. 16, 2024",Walk,150,2.02473177984,1310,10.783337807205916,4.113738268511891,5.564145945599999,14.58527545728,,2589,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8108855221
"Aug. 15, 2024","Aug. 15, 2024",Walk,926,12.333658360320001,7457,10.076776624512844,3.557157450489143,5.9542992115199995,16.8673735296,,15215,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8107321735
"Aug. 14, 2024","Aug. 14, 2024",Walk,656,8.88990360192,5870,11.004980911476974,2.2538997256024813,5.4520712294399996,26.6204809728,,11491,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8105283181
"Aug. 14, 2024","Aug. 14, 2024",Walk,656,8.94671344512,6028,11.229482323232322,3.1577462618309076,5.34308645376,19.0008808704,,11692,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8105143417
"Aug. 13, 2024","Aug. 13, 2024",Run,730,9.684951724800001,5677,9.76944643283226,5.655708164320369,6.14159466624,10.60874736768,,14574,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8103746734
"Aug. 13, 2024","Aug. 13, 2024",Walk,1415,19.307139033600002,13018,11.237622285850632,1.2524419887854927,5.339207934719999,47.9064693888,,25241,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8103122977
"Aug. 11, 2024","Aug. 11, 2024",Walk,283,3.7648349798400003,2264,10.022530919430524,3.0832873518651076,5.98650218496,19.459704844799997,,4631,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8099295790
"Aug. 10, 2024","Aug. 10, 2024",Walk,150,2.0155746124800005,1275,10.54292929292929,6.594115366261035,5.69101053312,9.099037854719999,,2546,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8097817543
"Aug. 10, 2024","Aug. 10, 2024",Walk,142,1.9134617356800003,1230,10.713557822317664,4.504183070866142,5.600372279039999,13.32095871744,,2438,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8097301336
"Aug. 9, 2024","Aug. 9, 2024",Walk,1282,17.224808832,11059,10.700633301519128,4.013138272488666,5.60713152384,14.9508862272,,21932,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8095809949
"Aug. 8, 2024","Aug. 8, 2024",Walk,891,12.13632059904,8142,11.181326055833928,3.9717176688141254,5.36610007296,15.106815567359998,,15823,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8094110701
"Aug. 8, 2024","Aug. 8, 2024",Walk,786,10.55000631168,6765,10.687211683766803,4.083322148651873,5.6141965439999995,14.69392227072,,13424,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8093798455
"Aug. 7, 2024","Aug. 7, 2024",Run,747,9.907588373760001,5840,9.824127097749145,3.680667402370158,6.107428293119999,16.3013672448,,14986,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8092620097
"Aug. 6, 2024","Aug. 6, 2024",Walk,866,11.56751405568,7142,10.290279766165593,5.075589805535671,5.8307337792,11.82129151104,,14427,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8089903465
"Aug. 5, 2024","Aug. 5, 2024",Walk,475,6.307566312960001,3735,9.869114372067127,4.169568470134415,6.07958664192,14.38998156288,,7698,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8088480049
"Aug. 4, 2024","Aug. 4, 2024",Run,933,11.661805520640002,6395,9.139500318142051,4.6507458939791615,6.5648843251199995,12.90116133504,,16494,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8086801648
"Aug. 3, 2024","Aug. 3, 2024",Walk,681,8.95931460864,5373,9.995190586972083,3.1809979718444286,6.00290140032,18.8619944832,,11006,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8084535847
"Aug. 2, 2024","Aug. 2, 2024",Walk,36,0.50570416512,372,12.260150719796387,2.900113338105464,4.89390244992,20.688921792,,694,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8082977509
"Aug. 2, 2024","Aug. 2, 2024",Run,785,9.761588686080001,5336,9.11054442058379,3.0954972957925713,6.585773610239999,19.382939136,,13766,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8082909091
"Aug. 1, 2024","Aug. 1, 2024",Run,800,9.775557792,5300,9.03616628887298,4.996880716614969,6.639992409599999,12.007492611839998,,13681,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8081418652
"Aug. 1, 2024","Aug. 1, 2024",Walk,139,1.8441472896,1166,10.53789618627217,5.650544569712876,5.693746417919999,10.618451711999999,,2329,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8080890538
"July 31, 2024","July 31, 2024",Walk,668,8.8282979136,5439,10.26809681460272,3.194680565497494,5.843334942719999,18.7812054144,,10998,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8079135628
"July 28, 2024","July 28, 2024",Walk,146,1.92836426112,1217,10.518385130835918,2.88164618627217,5.70430371456,20.821370803199997,,2433,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8073531787
"July 27, 2024","July 27, 2024",Walk,272,3.5699112345600006,2109,9.84618577507357,5.608247832657281,6.09374886912,10.698532669439999,,4352,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8071384231
"July 26, 2024","July 26, 2024",Walk,160,2.11778404992,1329,10.459044181977253,6.4576001153264935,5.7366515289599995,9.291418836479998,,2664,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8069846716
"July 26, 2024","July 26, 2024",Walk,1146,15.328196928,10039,10.915627734033245,4.259114272647737,5.496714432,14.087440984319999,,19726,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8069764705
"July 25, 2024","July 25, 2024",Walk,742,9.94902898176,6574,11.012810188499165,5.504485057265569,5.448208803839999,10.90019956608,,12865,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8068072267
"July 25, 2024","July 25, 2024",Walk,883,11.881175201280001,7930,11.124035631909647,2.931001700071582,5.393716416,20.47085568,,15447,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8067838675
"July 24, 2024","July 24, 2024",Walk,1413,18.8061502464,12140,10.758855782231764,4.85684229102044,5.576795389439999,12.35369469312,,24015,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8066077414
"July 23, 2024","July 23, 2024",Run,751,9.79890937344,5513,9.376864113576712,3.773177145470452,6.39871955712,15.901718849279998,,14193,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8064554185
"July 22, 2024","July 22, 2024",Walk,852,11.256202552320001,6974,10.326195021076911,3.751640419947506,5.810488231679999,15.993000840959999,,14064,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8062800694
"July 21, 2024","July 21, 2024",Walk,644,8.45869597056,4972,9.79660035393303,3.9945592738407694,6.124551713279999,15.020425981439997,,10285,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8060511478
"July 20, 2024","July 20, 2024",Walk,47,0.6563194513920001,524,13.306539807524059,7.982693569553805,4.5090600192,7.516280217599999,,944,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8058367375
"July 18, 2024","July 18, 2024",Walk,855,13.18496914944,7750,9.796476079694584,4.084801012089398,6.12463218048,14.688611435519999,,16031,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8054964511
"July 17, 2024","July 17, 2024",Walk,646,10.03520935296,6224,10.336944742702617,3.850003479678676,5.804437098239999,15.584420586239998,,12546,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8053045990
"July 16, 2024","July 16, 2024",Walk,1184,18.539321011200002,11997,10.785201920782628,3.7673859659588005,5.5631803392,15.9261486912,,23705,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8051269921
"July 13, 2024","July 13, 2024",Walk,138,2.14672005504,1373,10.659684939950688,3.486600751610594,5.62869673344,17.208715392,,2728,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8046151066
"July 13, 2024","July 13, 2024",Walk,69,1.110754744704,906,13.594358943768393,8.915993100294282,4.41359373312,6.7294719359999995,,1618,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8046074785
"July 13, 2024","July 13, 2024",Walk,530,8.577771333120001,7059,13.715712737612343,4.870922562236538,4.37455104768,12.317999443199998,,12564,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8045459227
"July 13, 2024","July 13, 2024",Walk,36,0.58482756288,414,11.798347649725603,6.016513560804898,5.08546266624,9.9725414976,,785,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8045249218
"July 12, 2024","July 12, 2024",Walk,538,8.44805820672,5532,10.913763620456534,4.238447466793923,5.49764785152,14.156127786239999,,10871,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8043693700
"July 11, 2024","July 11, 2024",Walk,243,3.8308824576,2539,11.04617782152231,3.9628693430366657,5.431729121279999,15.140547417599999,,4962,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8042474080
"July 9, 2024","July 9, 2024",Walk,51,0.799013546496,526,10.971861826930724,6.0753139167263175,5.468534818559999,9.87602913792,,1031,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8034872740
"July 8, 2024","July 8, 2024",Walk,834,13.213615472639999,8885,11.206864411834882,3.492671548158753,5.35385296512,17.1787815936,,17249,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8033240245
"July 8, 2024","July 8, 2024",Walk,191,3.02556672,2050,11.292613636363637,5.6665510916249096,5.313200935679999,10.58845353984,,3966,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8033004127
"July 7, 2024","July 7, 2024",Walk,130,2.0754904896,1416,11.370782132347092,6.731624811103158,5.27666882688,8.91315862272,,2731,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8031894853
"July 7, 2024","July 7, 2024",Run,65,0.99593448768,589,9.856749085341605,6.197282868050585,6.08719883904,9.681652569599999,,1511,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8031863599
"July 7, 2024","July 7, 2024",Walk,240,3.7285442726399998,2290,10.236344746679393,5.329966744213792,5.861472249599999,11.25710378496,,4637,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8031665881
"July 6, 2024","July 6, 2024",Walk,870,13.45440552192,8076,10.0041383321403,4.343931440388133,5.997510097919999,13.81237190784,,16536,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8030482900
"July 5, 2024","July 5, 2024",Run,350,5.3972569728,3168,9.782743776346138,5.498016583154379,6.13324217088,10.91302603776,,8132,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8029280959
"July 5, 2024","July 5, 2024",Walk,109,1.68448427136,1004,9.933799113179035,4.9724049053527395,6.03999677952,12.066603816959999,,2063,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8029247635
"July 5, 2024","July 5, 2024",Run,139,2.1505181068800003,1278,9.90459466714388,5.658156366817783,6.05778003072,10.604160737279999,,3278,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8029239541
"July 5, 2024","July 5, 2024",Walk,119,1.8915102835200002,1276,11.243214626580768,5.921313280442217,5.3365525171199995,10.13288044032,,2474,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8029185685
"July 4, 2024","July 4, 2024",Walk,1043,16.23023424,10248,10.523542511731488,5.19659563151197,5.701503455999999,11.546013219839999,,20483,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8028418084
"July 4, 2024","July 4, 2024",Walk,105,1.6328243289600002,1016,10.370623061321881,7.429113974389565,5.785575586559999,8.07634802304,,2045,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8027884093
"July 3, 2024","July 3, 2024",Run,700,10.78368306048,6297,9.732288435536466,4.276015569076592,6.165042808319999,14.03175768192,,16169,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8026997485
"July 3, 2024","July 3, 2024",Walk,112,1.7734166208000002,1177,11.061525689970571,8.248640439831386,5.424197391359999,7.2739130111999994,,2299,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8026424938
"July 2, 2024","July 2, 2024",Walk,1235,19.5593232384,13140,11.196736061401415,5.347582617513719,5.358713184,11.2200244992,,25520,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8024802664
"June 30, 2024","June 30, 2024",Walk,127,1.98264743424,1278,10.743197228187386,7.416251590710251,5.58493867008,8.09034931584,,2530,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8020998028
"June 29, 2024","June 29, 2024",Walk,51,0.7459035851520001,750,16.758194643283225,7.930560526525093,3.58033978368,7.5656870784,,1237,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8019108403
"June 28, 2024","June 28, 2024",Walk,124,1.9687427020800001,1329,11.250795355126064,6.359050644237652,5.33294758656,9.435326376959999,,2575,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8017986598
"June 28, 2024","June 28, 2024",Walk,796,12.53616211584,8278,11.005478008430764,3.214073560407222,5.451829827839999,18.6679075968,,16204,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8017586176
"June 27, 2024","June 27, 2024",Walk,939,15.04466270208,10470,11.598825359898193,2.456864411834884,5.172946606079999,24.421312396799998,,20014,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8015949070
"June 27, 2024","June 27, 2024",Walk,639,10.076569493760001,6665,11.023932732840212,4.736190646623717,5.44270484736,12.66840191232,,13037,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8015608552
"June 26, 2024","June 26, 2024",Walk,140,2.2354914700800004,1522,11.347294301280522,3.4920315358307485,5.287612366079999,17.182000281599997,,2938,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8013866254
"June 26, 2024","June 26, 2024",Walk,154,2.51134912512,1836,12.184654119939553,1.2306318599379622,4.924222490879999,48.7555592832,,3434,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8013639145
"June 26, 2024","June 26, 2024",Walk,85,1.3823669502720002,1077,12.98498021554124,5.931249005806092,4.62073239936,10.115917954559999,,1961,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8013604096
"June 26, 2024","June 25, 2024",Walk,239,3.9240312883199997,2913,12.372494631352899,4.990120198043426,4.849484555519999,12.023763079679998,,5413,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8013491998
"June 25, 2024","June 25, 2024",Walk,902,14.752003495680002,10867,12.277424838940588,4.713498170683209,4.887014457599999,12.729396049919998,,20260,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8012057809
"June 24, 2024","June 24, 2024",Walk,696,11.078289573120001,7572,11.391660204406268,5.791465342400382,5.267012762879999,10.3600715328,,14592,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8010412009
"June 22, 2024","June 22, 2024",Walk,25,0.415923691392,312,12.502299073411278,5.478940487552692,4.79912818176,10.951022649599999,,577,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8006000785
"June 21, 2024","June 21, 2024",Walk,136,2.1639400358400005,1464,11.27571233993478,2.1081074027678355,5.32116718848,28.461570508799994,,2834,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8005386340
"June 21, 2024","June 21, 2024",Walk,487,7.9954623935999996,5981,12.467502286645987,4.746959009385191,4.81251792384,12.63967512192,,11077,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8004815917
"June 20, 2024","June 20, 2024",Walk,770,12.27903722496,8422,11.431427960709454,4.791063936610196,5.24869842816,12.523319550719998,,16204,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8002634950
"June 19, 2024","June 19, 2024",Walk,952,14.995899578880001,9895,10.997462320050902,3.8535142269148173,5.45580490752,15.570210078719999,,19376,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/8000732467
"June 18, 2024","June 18, 2024",Walk,117,1.8598383936000003,1255,11.246445756780401,3.7034779388371906,5.33500754688,16.2009441792,,2433,,Map My Fitness p53ejj73t52tydevdz97b62ygebpkvw2,http://www.mapmyfitness.com/workout/7998581347
